transaction_id,customer_id,product,category,price,quantity,discount_applied,page_views_before_purchase,time_spent_on_site_mins,days_since_last_purchase,is_returning_customer,device,ab_test_group
96,822,Keyboard,Office,69.39835484144022,7,0,9,20.387756920538422,8.139471729174405,0,Desktop,B
97,477,Tablet,Gaming,85.94772590803737,5,0,1,26.269635160316216,19.946239728721512,0,Desktop,A
98,703,Camera,Accessories,88.49086482727293,3,1,7,17.937633598374177,19.913148199849978,0,Mobile,B
99,402,Keyboard,Accessories,131.7771843703201,3,1,9,86.26460799462106,19.619870094361644,1,Mobile,B
100,730,Monitor,Gaming,28.605010991805475,2,0,5,41.62989009153654,11.254231425319663,0,Desktop,A
101,556,Smartphone,Accessories,106.94389729396421,9,1,5,5.962571174074566,56.697414681272306,1,Mobile,B
102,162,Printer,Electronics,74.58896110354091,3,0,8,14.441857869335424,16.48824455748628,1,Desktop,B
103,202,Monitor,Gaming,119.40458117602317,3,0,5,30.399724581459296,30.085451731970153,1,Mobile,A
104,958,Speaker,Office,84.9011267522556,1,0,4,4.145121123718237,29.538366779320484,1,Mobile,B
105,996,Mouse,Gaming,141.25431697462423,2,1,5,12.500437770208027,10.78724562615948,0,Desktop,B
106,270,Smartphone,Electronics,68.18612264189329,5,0,5,15.21178737809318,31.411324725733788,1,Mobile,A
107,863,Monitor,Gaming,73.357746779868,4,1,6,0.5275390716141106,13.074740475959308,1,Mobile,A
108,816,Headphones,Office,30.193929142702704,6,0,4,21.39539757595738,30.548996916928072,0,Desktop,A
109,271,Tablet,Office,83.5137846521898,4,0,8,50.95468026152832,9.395685716200472,0,Mobile,A
110,456,Speaker,Gaming,28.938093682021545,7,1,1,3.3518196130650555,11.578628536252104,0,Mobile,B
111,462,Headphones,Gaming,102.36127188508581,1,0,2,0.8429173337270511,46.28471366632998,1,Desktop,A
112,727,Smartphone,Electronics,130.67563073201458,3,0,6,1.4232531888567739,16.33209697222182,0,Desktop,B
113,252,Tablet,Electronics,133.80696373713923,3,0,7,13.78135313168329,22.90550811409687,1,Desktop,B
114,702,Speaker,Office,141.9016205469236,2,0,9,4.453533207015333,50.47534102966481,1,Mobile,A
115,296,Mouse,Accessories,199.14611439020047,3,0,1,10.739444025758846,19.255193539048925,1,Mobile,B
116,725,Smartphone,Accessories,148.20973270620132,5,0,11,8.847573337096188,34.03614337761229,0,Mobile,A
117,720,Speaker,Accessories,113.1573495329867,4,0,5,84.43740313536007,18.536889746494534,1,Desktop,B
118,749,Monitor,Accessories,85.22225805526057,4,0,2,15.411858805648441,8.024571055037304,0,Tablet,B
119,338,Speaker,Office,80.9385406685669,2,0,8,18.859041728432413,2.1959412501320497,1,Mobile,B
120,879,Smartphone,Accessories,93.81631781393739,3,1,1,5.452209741956942,22.570247374958264,0,Mobile,A
121,53,Camera,Accessories,131.62405387751673,3,0,2,55.77569456167976,19.96915981514608,1,Desktop,B
122,792,Monitor,Gaming,202.57471295591125,3,1,5,24.147105314675066,6.624184345401613,0,Desktop,A
123,922,Headphones,Accessories,65.03253075659107,1,0,3,1.346805980281432,22.016274604654534,0,Desktop,A
124,217,Smartphone,Gaming,138.1944841742223,4,0,9,102.08500539772152,6.339373195211539,1,Mobile,A
125,764,Camera,Office,96.4191331372671,4,1,3,5.992984548427305,27.391088187690713,1,Desktop,B
126,188,Laptop,Gaming,133.1147738162739,2,0,7,3.1859726303841795,19.04902218885003,1,Desktop,A
127,380,Mouse,Electronics,149.87996837680936,4,0,5,4.393781923901615,10.686306078058749,0,Desktop,B
128,493,Camera,Gaming,52.61132986474987,1,0,8,14.939720938083278,16.754217471504983,1,Desktop,B
129,41,Laptop,Accessories,56.52909987812925,5,0,5,11.236831962466688,18.247024974508317,1,Desktop,A
130,157,Printer,Gaming,114.50061428005769,2,1,7,28.412808041599764,59.20491858787343,0,Tablet,A
131,15,Tablet,Gaming,205.48191808244331,4,0,10,1.7275623157151294,53.56458392332805,0,Desktop,B
132,813,Camera,Office,134.3333392386094,2,0,10,12.308135174661745,20.94944516898833,0,Tablet,B
133,65,Keyboard,Office,63.5778918409259,2,1,2,31.203275075188355,30.591970805997324,1,Desktop,B
134,857,Mouse,Accessories,101.00132495455055,4,0,2,23.639982985763,25.52294223106696,1,Desktop,B
135,839,Camera,Electronics,125.22539886155612,1,0,1,6.7493361859526795,14.491999316280017,1,Mobile,B
136,521,Laptop,Electronics,65.191360459336,3,0,1,18.198973186847883,11.030276737906613,0,Mobile,B
137,344,Keyboard,Gaming,80.37127822495867,2,0,5,7.324421618585861,39.84386988351365,0,Desktop,B
138,129,Mouse,Electronics,115.62478472628007,5,0,1,21.66076128308021,19.356288925571448,1,Mobile,A
139,648,Keyboard,Office,60.41731927209638,6,0,6,1.8970712122385436,4.148225995663895,1,Desktop,B
140,472,Monitor,Accessories,87.34213462773297,3,1,11,4.972724552372951,29.27968652496872,1,Desktop,B
141,63,Laptop,Accessories,73.28934883782425,2,0,8,26.59756596143807,2.101987770643873,0,Desktop,A
142,139,Speaker,Office,113.66517006634204,1,0,4,3.6852283118868727,18.90711392552985,0,Desktop,A
143,499,Monitor,Accessories,82.31662328516889,3,0,1,2.8646110155961204,16.962971982336466,1,Mobile,B
144,593,Mouse,Gaming,63.62225143851761,1,0,4,7.206440202562377,6.055105481130466,0,Mobile,B
145,392,Mouse,Accessories,73.81674396860433,3,0,5,19.086214414922107,21.979350036515058,0,Mobile,A
146,675,Smartphone,Electronics,128.42046153827016,2,1,5,1.557712052979767,6.876915845762585,1,Mobile,B
147,419,Laptop,Accessories,121.54726796036354,3,0,9,6.450054726834294,18.329825268784692,0,Tablet,B
148,289,Printer,Accessories,104.52738353854775,2,1,4,22.252529515188737,15.33244674073953,0,Desktop,A
149,379,Printer,Office,30.790395870902802,6,1,4,57.80988525024731,26.606303384094105,0,Mobile,B
150,773,Mouse,Office,95.91728010476086,7,1,4,3.06011685502087,38.212084008678424,0,Mobile,A
151,490,Printer,Electronics,96.75698223970286,3,0,4,17.50843389626148,43.09428578482189,0,Mobile,B
152,231,Tablet,Office,78.23680249338051,6,0,1,12.422880298989938,11.424967508560275,1,Desktop,A
153,41,Smartphone,Electronics,103.07964876790521,5,1,9,1.6043371692650146,36.34091643856856,0,Mobile,B
154,28,Mouse,Gaming,97.66020109684132,3,1,7,17.300385521226456,18.33727925601805,0,Mobile,A
155,135,Printer,Electronics,79.7358398244634,1,0,4,15.666367346445176,32.004387632564544,1,Mobile,A
156,201,Laptop,Accessories,143.4223297193049,5,1,3,0.7612697179561653,11.015276572208963,1,Desktop,B
157,840,Camera,Electronics,118.44789632581607,4,0,7,32.64422106613483,15.472755836304435,1,Mobile,B
158,780,Speaker,Gaming,83.54270558044655,2,1,3,8.096665744432492,38.08990962856348,1,Desktop,B
159,930,Monitor,Accessories,111.24543416263195,3,0,4,1.273110222338872,17.34300243461986,1,Mobile,B
160,33,Monitor,Electronics,71.5950889115104,3,0,3,13.379492926618157,7.5124962903788175,1,Mobile,A
161,48,Tablet,Office,161.0138913835543,2,0,2,20.536465342218825,25.595580446818886,1,Mobile,A
162,503,Keyboard,Office,124.89869810798399,3,0,3,1.9351479240879592,31.960239092802315,1,Desktop,B
163,407,Laptop,Office,165.5149530012218,1,0,4,7.501791401991063,18.82488990167282,1,Desktop,B
164,574,Keyboard,Electronics,43.84941042924041,3,0,3,4.548532445286874,10.320269554040387,0,Tablet,A
165,728,Smartphone,Electronics,150.3330490809411,2,1,2,44.36477705163364,5.074238687420135,0,Mobile,B
166,805,Speaker,Gaming,121.92064155937845,3,0,3,14.698615824717962,26.06534123171242,0,Tablet,B
167,99,Smartphone,Accessories,65.61135204614749,3,0,7,24.44767754164618,24.192920361231174,1,Tablet,B
168,684,Mouse,Accessories,77.67208389454295,4,1,5,6.022334100194033,13.578161168243973,1,Desktop,A
169,872,Laptop,Accessories,62.29127657761311,2,0,5,28.541854972345874,8.003012107314374,1,Desktop,A
170,726,Mouse,Accessories,67.81271464628186,3,0,8,5.636605796150211,30.907233479068005,0,Mobile,A
171,987,Headphones,Electronics,185.20014174610196,1,1,8,4.628091308084212,2.44072138795296,0,Tablet,B
172,547,Printer,Electronics,56.23271553415644,4,0,5,3.598925007333521,39.60471575709294,0,Mobile,B
173,961,Monitor,Gaming,118.43670890336453,4,0,6,4.814213253183304,15.821020804096193,1,Desktop,B
174,739,Camera,Accessories,73.13863852955437,4,1,4,11.975350765400249,35.99280577781152,0,Mobile,A
175,613,Mouse,Electronics,75.16276590867531,7,0,3,1.4015570090917422,33.41973218847095,1,Mobile,B
176,943,Keyboard,Electronics,46.23928444612889,3,0,3,0.7969624008026841,53.256170034204416,1,Desktop,A
177,462,Headphones,Electronics,52.13846188675249,3,1,3,5.375693058608452,1.1879194481445636,0,Mobile,B
178,643,Monitor,Electronics,129.40891503438178,5,0,3,4.137468146348946,41.000612066549856,1,Desktop,A
179,769,Mouse,Accessories,167.94959027376677,7,0,3,20.835617941315505,55.17242124344864,1,Tablet,B
180,5,Headphones,Accessories,91.08848033069154,3,0,7,0.9602924726040429,47.586453440167695,1,Tablet,A
181,218,Headphones,Electronics,52.10427088033957,2,0,6,9.02112065746811,3.212048186104417,1,Desktop,A
182,503,Laptop,Office,84.57267799002251,2,0,4,56.033378713204144,34.548135918253024,1,Desktop,A
183,767,Smartphone,Gaming,87.5818841920438,1,0,5,5.5246820066716245,14.958280697792713,0,Tablet,B
184,398,Headphones,Accessories,154.50163756123055,3,0,3,8.649591406104781,6.1231482202082,1,Tablet,B
185,871,Tablet,Accessories,118.39082340396106,4,1,5,14.838576486886653,11.880852348896006,1,Mobile,B
186,795,Smartphone,Office,147.19638480586144,2,0,5,8.939454169293667,24.153470105157826,1,Desktop,B
187,393,Monitor,Accessories,125.47849430896031,5,0,4,6.392357602712871,34.44966546226367,1,Tablet,B
188,207,Monitor,Office,87.08818315705813,3,0,3,23.71468224425514,3.8763753940365975,0,Mobile,B
189,15,Monitor,Office,57.523634541274085,4,0,4,5.2369291795284685,15.972202217264579,1,Desktop,B
190,858,Monitor,Electronics,52.193392420070914,1,1,4,7.924450087280897,72.08583912213045,1,Desktop,B
191,554,Tablet,Accessories,194.7761310998828,5,0,4,9.471155995521928,16.57599643689094,1,Mobile,B
192,892,Mouse,Gaming,112.48888739086016,3,1,2,16.676410867191745,24.446626708129422,0,Desktop,A
193,461,Speaker,Office,78.72898999320998,3,0,5,16.233228585005676,12.626736594592042,1,Tablet,A
194,691,Headphones,Gaming,99.09747867626226,4,0,4,43.88520665190522,24.856304356136686,0,Mobile,B
195,575,Monitor,Electronics,133.47559380925833,3,0,2,37.69205465336326,39.37094419434712,1,Desktop,A
196,864,Smartphone,Accessories,59.35994651451456,2,0,3,8.78125000319322,2.18445292491547,0,Desktop,B
197,743,Smartphone,Electronics,98.50719812127808,2,0,7,2.9572578571180643,25.40196588858838,1,Mobile,B
198,241,Headphones,Electronics,135.29272939258038,4,0,5,3.663686788837921,27.306100921271714,1,Tablet,A
199,564,Mouse,Gaming,109.28591470442646,3,0,5,13.966924783256223,19.05520651319977,1,Mobile,A
200,96,Camera,Gaming,84.11095987639614,3,1,3,0.5053136128879377,9.487801026743425,1,Mobile,A
201,900,Camera,Office,95.05031682356477,2,1,5,5.351949346881669,1.9768937778477036,0,Desktop,A
202,734,Speaker,Accessories,180.46241353827682,5,1,2,11.555393363044743,12.112953115216555,1,Mobile,A
203,485,Mouse,Electronics,50.41812415857703,3,0,5,4.486426914208211,24.376868716218464,1,Desktop,B
204,407,Headphones,Office,37.851615246247775,7,1,8,1.237669144499519,17.76690592569865,1,Desktop,B
205,231,Camera,Office,108.25803162560179,3,0,3,0.6498041875356713,68.90871575453043,1,Desktop,B
206,749,Camera,Electronics,140.7390056472592,5,0,8,1.015568576181137,33.51790871295158,0,Desktop,B
207,655,Camera,Electronics,94.05626091431247,3,0,1,5.125173896931364,2.9412580727787,1,Desktop,A
208,171,Keyboard,Office,35.131076693554355,2,0,10,2.6807695090678285,16.3725013923314,0,Tablet,B
209,541,Tablet,Electronics,139.4672673247776,5,0,4,4.989266068634216,32.99006611173351,1,Tablet,A
210,36,Headphones,Electronics,160.58288236001266,3,0,11,11.057049279212995,6.835504747616063,1,Desktop,B
211,525,Printer,Gaming,74.49280922304905,3,0,3,22.970392598898446,53.69092338387013,0,Desktop,A
212,160,Laptop,Accessories,99.87481002347482,2,1,7,24.376089700239554,37.07936753541679,1,Mobile,A
213,839,Laptop,Office,41.60123410749079,3,1,6,3.8707150794517893,9.918057796119328,0,Mobile,B
214,699,Mouse,Electronics,48.957714977197554,6,1,3,19.831864631115018,29.72651066698519,1,Desktop,B
215,243,Headphones,Office,108.75722547078243,2,0,2,25.977629821861168,11.349841970498053,1,Desktop,B
216,86,Headphones,Accessories,186.01397048479697,2,0,1,1.76855910472873,26.423459053214966,1,Mobile,B
217,796,Laptop,Office,125.08791582931892,3,0,8,12.819157872510297,59.41814555123113,1,Desktop,B
218,578,Speaker,Office,67.27882002197977,3,0,1,7.669998936925205,20.86523531668702,0,Desktop,B
219,682,Laptop,Office,136.79910192993006,3,1,6,5.800955764347542,23.969692200072082,0,Desktop,B
220,557,Headphones,Gaming,35.88591624420848,5,1,6,1.473326533200001,22.08595555603175,0,Mobile,A
221,574,Camera,Accessories,13.259359318250844,3,0,8,12.003839926972006,12.953258572717594,1,Mobile,A
222,953,Speaker,Accessories,87.93777179306127,4,0,4,8.458429327149592,19.217487213362716,1,Desktop,B
223,646,Monitor,Office,176.2665856806001,3,0,2,3.2786317449469724,29.582442918651846,1,Mobile,A
224,796,Printer,Office,202.56372040335478,3,1,4,12.891306016642806,73.01090001066864,1,Tablet,A
225,28,Keyboard,Accessories,58.05497569958857,2,0,4,8.43575888874488,0.949930898669765,1,Mobile,A
226,620,Tablet,Electronics,60.68008542286725,3,0,16,32.76327590511689,9.10857668354586,1,Mobile,B
227,556,Monitor,Gaming,33.45622577180344,5,0,7,24.999822836437698,19.206053485242723,0,Mobile,A
228,340,Smartphone,Accessories,112.60308406428985,1,1,3,18.111320018856574,25.225957475736436,0,Desktop,A
229,798,Laptop,Office,23.623466075333024,1,0,3,1.1523351816684786,65.83671217968855,1,Desktop,A
230,958,Printer,Electronics,19.30281544117119,5,0,6,2.9622104849303685,23.498042127958314,0,Mobile,A
231,331,Laptop,Electronics,74.95341090470417,1,1,4,20.723960913519505,19.47911321578484,0,Mobile,B
232,640,Laptop,Electronics,111.24108567844081,2,0,5,20.27748009039473,7.819679296294706,1,Desktop,B
233,506,Monitor,Gaming,75.25639133955777,1,0,5,7.279882143208349,18.992690720888824,1,Mobile,A
234,348,Camera,Gaming,137.0537759191604,3,1,6,14.229096483973954,12.05186701601384,1,Desktop,B
235,473,Camera,Accessories,148.7773931175703,1,0,2,11.54782108894133,71.1379382785523,1,Mobile,A
236,231,Keyboard,Accessories,61.63563842170295,2,0,5,16.8490396065825,3.006687712427416,1,Mobile,B
237,190,Speaker,Accessories,100.34522096269718,3,1,4,18.77896509831593,13.949067090663782,1,Desktop,B
238,225,Laptop,Accessories,219.72151567561247,2,0,7,18.73747406522344,13.003108839829792,0,Desktop,A
239,385,Mouse,Office,167.82095754581263,2,0,8,27.232876932914166,18.89713889977775,1,Desktop,A
240,377,Camera,Gaming,67.91444380064266,2,0,6,2.5374756934144083,17.480773707991276,0,Tablet,B
241,283,Headphones,Electronics,48.680547165123826,5,0,8,71.19045535787538,7.789385344023582,1,Desktop,A
242,958,Printer,Office,69.59701758122388,2,0,1,14.388506191592498,5.170455618884048,1,Mobile,B
243,633,Mouse,Accessories,125.08895227300464,2,0,1,7.6897464868681915,35.525039301682014,1,Desktop,A
244,628,Monitor,Accessories,58.7887465619275,4,1,5,15.945009384192058,2.3459911889202556,0,Mobile,B
245,973,Monitor,Office,208.48052729970084,2,1,2,8.61305676741278,17.08643850542884,1,Mobile,A
246,745,Keyboard,Electronics,53.50899490537913,4,1,2,5.063315915126869,43.07535155729295,0,Mobile,A
247,259,Keyboard,Gaming,99.75611711644105,3,1,7,24.68722576160898,5.450586856537406,1,Mobile,B
248,359,Speaker,Gaming,50.57432630265727,2,1,6,1.4666200865070405,11.164350995034312,1,Tablet,B
249,710,Headphones,Electronics,39.282626601782916,3,1,2,2.682150945187647,17.773040108339494,0,Desktop,B
250,456,Printer,Gaming,143.3195584123028,3,0,2,5.106853292349032,6.0784406005370855,0,Desktop,B
251,411,Headphones,Accessories,116.08534847957557,3,0,5,0.485009982034543,23.16771434304396,0,Mobile,B
252,649,Smartphone,Accessories,110.4992828112536,2,0,6,16.704579148543917,18.102516153868912,0,Mobile,B
253,318,Keyboard,Accessories,48.870775807465165,3,0,0,12.564806672589024,63.836025034268815,1,Tablet,B
254,677,Speaker,Accessories,138.68604523110096,2,1,10,29.448881147809132,25.646960757614238,0,Tablet,B
255,225,Tablet,Electronics,78.9584968739015,1,0,5,12.216586030824095,34.39772266511844,0,Desktop,A
256,819,Laptop,Gaming,176.40998727121794,4,1,4,1.1842781957830844,10.866074293427308,1,Tablet,B
257,234,Laptop,Gaming,131.66242549041823,4,0,5,1.670057179351438,4.872980560005439,0,Desktop,B
258,684,Tablet,Office,83.30379784187356,3,0,4,28.10083817238507,21.492236449577092,1,Mobile,B
259,664,Camera,Electronics,106.39752459758114,2,1,3,13.441111647108684,29.29204920880045,0,Mobile,B
260,975,Headphones,Gaming,100.65810986746078,3,0,6,11.714251360864644,15.773336459999818,0,Desktop,A
261,827,Tablet,Gaming,124.06083930104884,4,1,10,27.99696621934004,8.726408611984642,0,Desktop,B
262,374,Speaker,Office,75.37448611438496,2,0,4,12.096915925613214,38.66353798097273,1,Desktop,B
